,cet_cest_timestamp,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine
12452,2016-05-13T15:00:00+0200,765.1189999999999,688.41,260.015,707.171,780.1189999999999,1080.809,243.011,853.7180000000001
12453,2016-05-13T16:00:00+0200,765.2330000000001,688.414,260.025,707.82,780.1189999999999,1081.869,243.011,853.7180000000001
12454,2016-05-13T17:00:00+0200,765.342,688.416,260.067,707.915,780.1389999999999,1082.374,243.046,853.7180000000001
12455,2016-05-13T18:00:00+0200,765.441,688.419,260.112,707.966,780.3580000000001,1082.734,243.09099999999998,853.7180000000001
12456,2016-05-13T19:00:00+0200,765.5160000000001,688.437,260.119,707.966,780.784,1082.869,243.123,853.7180000000001
12457,2016-05-13T20:00:00+0200,765.585,689.4810000000001,260.16900000000004,707.966,782.568,1082.879,243.12599999999998,853.7180000000001
12458,2016-05-13T21:00:00+0200,765.6519999999999,689.6419999999999,260.19,707.966,783.414,1082.879,243.172,853.7180000000001
12459,2016-05-13T22:00:00+0200,765.7189999999999,689.6439999999999,260.221,707.966,783.919,1082.879,243.197,853.7180000000001
12460,2016-05-13T23:00:00+0200,765.758,689.648,260.27099999999996,707.966,784.398,1082.879,243.19799999999998,853.7180000000001
12461,2016-05-14T00:00:00+0200,765.7660000000001,689.65,260.27299999999997,707.966,784.828,1082.879,243.245,853.7180000000001
12462,2016-05-14T01:00:00+0200,765.7819999999999,689.653,260.324,707.966,785.199,1082.879,243.27700000000002,853.7180000000001
12463,2016-05-14T02:00:00+0200,765.8510000000001,689.655,260.35200000000003,707.966,785.563,1082.879,243.27700000000002,853.7180000000001
12464,2016-05-14T03:00:00+0200,765.915,689.658,260.376,707.966,785.959,1082.879,243.313,853.7180000000001
12465,2016-05-14T04:00:00+0200,765.985,689.66,260.427,707.966,786.265,1082.879,243.342,853.7180000000001
12466,2016-05-14T05:00:00+0200,766.055,689.664,260.42900000000003,707.966,786.4639999999999,1082.879,243.342,853.7180000000001
12467,2016-05-14T06:00:00+0200,766.123,689.666,260.47900000000004,707.966,786.7330000000001,1082.879,243.37900000000002,853.7180000000001
12468,2016-05-14T07:00:00+0200,766.188,689.669,260.513,707.966,786.903,1082.93,243.41099999999997,853.7180000000001
12469,2016-05-14T08:00:00+0200,766.253,689.671,260.531,707.995,786.9839999999999,1083.119,243.41099999999997,853.7189999999999
12470,2016-05-14T09:00:00+0200,766.32,689.674,260.58099999999996,708.085,787.574,1083.738,243.456,854.3839999999999
12471,2016-05-14T10:00:00+0200,766.426,689.677,260.587,708.6410000000001,787.689,1085.089,243.502,854.559
12472,2016-05-14T11:00:00+0200,766.544,689.679,260.633,709.4910000000001,787.738,1086.629,243.53900000000002,854.6310000000001
12473,2016-05-14T12:00:00+0200,766.665,689.682,260.673,710.7710000000001,787.738,1088.623,243.54,854.7719999999999
12474,2016-05-14T13:00:00+0200,766.765,689.685,260.685,711.0169999999999,787.9989999999999,1089.195,243.579,854.804
12475,2016-05-14T14:00:00+0200,766.831,689.687,260.735,711.0169999999999,788.534,1089.484,243.62900000000002,854.807
12476,2016-05-14T15:00:00+0200,766.903,689.69,260.749,711.0210000000001,789.5089999999999,1090.234,243.674,856.025
12477,2016-05-14T16:00:00+0200,766.9839999999999,689.693,260.78700000000003,711.1160000000001,789.975,1091.025,243.697,856.8989999999999
12478,2016-05-14T17:00:00+0200,767.078,689.696,260.837,711.5060000000001,790.689,1091.754,243.697,857.5319999999999
12479,2016-05-14T18:00:00+0200,767.179,689.698,260.839,711.655,790.738,1092.238,243.74400000000003,857.547
12480,2016-05-14T19:00:00+0200,767.2460000000001,689.701,260.889,711.655,791.1239999999999,1092.328,243.771,857.561
12481,2016-05-14T20:00:00+0200,767.313,689.704,260.914,711.655,792.9689999999999,1092.328,243.78599999999997,857.578
12482,2016-05-14T21:00:00+0200,767.38,689.707,260.941,711.655,794.659,1092.328,243.834,857.578
12483,2016-05-14T22:00:00+0200,767.45,690.513,260.991,711.655,797.154,1092.328,243.88,858.1439999999999
12484,2016-05-14T23:00:00+0200,767.493,690.828,260.993,711.655,798.039,1092.328,243.925,858.2389999999999
12485,2016-05-15T00:00:00+0200,767.508,690.83,261.043,711.655,798.52,1092.328,243.92700000000002,858.363
12486,2016-05-15T01:00:00+0200,767.573,690.832,261.07599999999996,711.655,798.929,1092.328,243.94799999999998,858.3639999999999
12487,2016-05-15T02:00:00+0200,767.6439999999999,690.835,261.095,711.655,799.3739999999999,1092.328,243.993,858.3639999999999
12488,2016-05-15T03:00:00+0200,767.709,690.837,261.145,711.655,799.6039999999999,1092.328,244.003,858.3639999999999
12489,2016-05-15T04:00:00+0200,767.78,690.8389999999999,261.149,711.655,799.809,1092.328,244.019,858.3639999999999
12490,2016-05-15T05:00:00+0200,767.852,690.842,261.198,711.655,800.0830000000001,1092.328,244.06400000000002,858.3639999999999
12491,2016-05-15T06:00:00+0200,767.923,690.8439999999999,261.237,711.655,800.248,1092.384,244.071,858.3639999999999
12492,2016-05-15T07:00:00+0200,767.993,690.846,261.25,711.971,800.26,1092.889,244.08700000000002,858.3639999999999
12493,2016-05-15T08:00:00+0200,768.062,690.8489999999999,261.3,712.187,801.049,1094.019,244.13299999999998,859.4680000000001
12494,2016-05-15T09:00:00+0200,768.177,690.852,261.31,712.8510000000001,801.158,1095.354,244.179,859.76
12495,2016-05-15T10:00:00+0200,768.295,690.8539999999999,261.351,714.706,801.2289999999999,1097.734,244.18599999999998,860.112
12496,2016-05-15T11:00:00+0200,768.4119999999999,690.857,261.395,715.905,801.3539999999999,1099.734,244.202,860.7589999999999
12497,2016-05-15T12:00:00+0200,768.5269999999999,690.86,261.403,717.221,801.3589999999999,1101.613,244.248,860.932
12498,2016-05-15T13:00:00+0200,768.637,690.863,261.452,719.1460000000001,801.3789999999999,1104.349,244.295,861.096
12499,2016-05-15T14:00:00+0200,768.7460000000001,690.865,261.468,721.541,801.3789999999999,1107.5439999999999,244.303,861.1439999999999
12500,2016-05-15T15:00:00+0200,768.8530000000001,690.868,261.504,723.0160000000001,801.3789999999999,1109.839,244.325,861.299
12501,2016-05-15T16:00:00+0200,768.96,690.8710000000001,261.553,724.485,801.418,1112.049,244.37099999999998,861.357
12502,2016-05-15T17:00:00+0200,769.064,690.873,261.555,725.615,801.418,1113.749,244.38299999999998,861.387
12503,2016-05-15T18:00:00+0200,769.1460000000001,690.8760000000001,261.605,726.0060000000001,801.7330000000001,1114.969,244.399,861.5880000000001
12504,2016-05-15T19:00:00+0200,769.217,690.8789999999999,261.629,726.046,802.743,1115.44,244.445,861.7339999999999
12505,2016-05-15T20:00:00+0200,769.284,690.882,261.656,726.046,803.959,1115.4489999999998,244.463,861.807
12506,2016-05-15T21:00:00+0200,769.3489999999999,690.8839999999999,261.716,726.046,805.278,1115.4489999999998,244.46900000000002,861.807
12507,2016-05-15T22:00:00+0200,769.416,690.887,261.718,726.046,806.579,1115.4489999999998,244.515,862.204
12508,2016-05-15T23:00:00+0200,769.456,690.8889999999999,261.772,726.046,807.164,1115.4489999999998,244.521,862.25
12509,2016-05-16T00:00:00+0200,769.4780000000001,690.8919999999999,261.778,726.046,807.694,1115.4489999999998,244.541,862.3539999999999
12510,2016-05-16T01:00:00+0200,769.543,690.895,261.828,726.046,808.2189999999999,1115.4489999999998,244.583,862.355
12511,2016-05-16T02:00:00+0200,769.612,690.898,261.856,726.046,808.6439999999999,1115.4489999999998,244.584,862.355
12512,2016-05-16T03:00:00+0200,769.678,690.9,261.884,726.046,808.949,1115.4489999999998,244.611,862.355
12513,2016-05-16T04:00:00+0200,769.748,690.903,261.932,726.046,809.279,1115.4489999999998,244.643,862.355
12514,2016-05-16T05:00:00+0200,769.819,690.905,261.941,726.046,809.515,1115.4489999999998,244.643,862.355
12515,2016-05-16T06:00:00+0200,769.8889999999999,690.908,261.995,726.046,809.7239999999999,1115.5439999999999,244.68,862.355
12516,2016-05-16T07:00:00+0200,769.959,690.9110000000001,261.997,726.061,809.809,1115.748,244.702,862.3560000000001
12517,2016-05-16T08:00:00+0200,770.028,690.914,262.052,726.155,810.123,1116.234,244.71,862.533
12518,2016-05-16T09:00:00+0200,770.11,690.9169999999999,262.061,726.325,810.373,1116.86,244.75799999999998,862.605
12519,2016-05-16T10:00:00+0200,770.216,691.893,262.108,726.325,811.929,1117.309,244.803,862.9860000000001
12520,2016-05-16T11:00:00+0200,770.334,692.0880000000001,262.137,726.66,812.279,1118.485,244.83,863.061
12521,2016-05-16T12:00:00+0200,770.456,692.091,262.164,727.666,812.328,1120.274,244.83,863.063
12522,2016-05-16T13:00:00+0200,770.58,692.0939999999999,262.214,729.426,812.328,1122.674,244.875,863.063
12523,2016-05-16T14:00:00+0200,770.702,692.097,262.22,730.341,812.328,1124.1789999999999,244.921,863.063
12524,2016-05-16T15:00:00+0200,770.824,692.0989999999999,262.274,731.062,812.35,1125.594,244.96200000000002,863.063
12525,2016-05-16T16:00:00+0200,770.939,692.1030000000001,262.276,731.575,812.6389999999999,1126.674,244.963,863.137
12526,2016-05-16T17:00:00+0200,771.035,692.105,262.33,731.575,814.528,1127.059,245.00799999999998,863.199
12527,2016-05-16T18:00:00+0200,771.1060000000001,692.1080000000001,262.346,731.575,815.294,1127.234,245.054,863.201
12528,2016-05-16T19:00:00+0200,771.174,692.11,262.38599999999997,731.575,816.0939999999999,1127.399,245.06900000000002,863.201
12529,2016-05-16T20:00:00+0200,771.243,692.113,262.42,731.575,817.1339999999999,1127.4080000000001,245.095,863.201
12530,2016-05-16T21:00:00+0200,771.314,692.743,262.443,731.575,819.0039999999999,1127.4080000000001,245.142,863.618
12531,2016-05-16T22:00:00+0200,771.3839999999999,693.212,262.497,731.575,820.7139999999999,1127.4080000000001,245.187,863.821
12532,2016-05-16T23:00:00+0200,771.426,693.2139999999999,262.499,731.575,821.549,1127.4080000000001,245.206,863.904
12533,2016-05-17T00:00:00+0200,771.455,693.217,262.553,731.575,822.563,1127.4080000000001,245.23,864.4830000000001
12534,2016-05-17T01:00:00+0200,771.5210000000001,693.22,262.556,731.575,823.049,1127.4080000000001,245.275,864.574
12535,2016-05-17T02:00:00+0200,771.592,693.2230000000001,262.61,731.575,823.559,1127.4080000000001,245.27700000000002,864.674
12536,2016-05-17T03:00:00+0200,771.6569999999999,693.225,262.634,731.575,823.954,1127.4080000000001,245.308,864.677
12537,2016-05-17T04:00:00+0200,771.727,693.2280000000001,262.66700000000003,731.575,824.313,1127.4080000000001,245.33599999999998,864.677
12538,2016-05-17T05:00:00+0200,771.798,693.23,262.709,731.575,824.573,1127.4080000000001,245.33700000000002,864.677
12539,2016-05-17T06:00:00+0200,771.867,693.2339999999999,262.723,731.575,825.4939999999999,1127.525,245.38400000000001,864.835
12540,2016-05-17T07:00:00+0200,771.939,693.2360000000001,262.777,731.585,827.049,1128.119,245.39700000000002,866.183
12541,2016-05-17T08:00:00+0200,772.0239999999999,693.2389999999999,262.779,732.0060000000001,827.158,1128.988,245.426,866.3660000000001
12542,2016-05-17T09:00:00+0200,772.143,693.242,262.83299999999997,732.801,827.248,1130.32,245.472,866.3810000000001
12543,2016-05-17T10:00:00+0200,772.2589999999999,693.2439999999999,262.84,733.315,827.684,1131.373,245.472,866.9639999999999
12544,2016-05-17T11:00:00+0200,772.378,693.247,262.889,734.13,827.699,1132.78,245.50599999999997,867.068
12545,2016-05-17T12:00:00+0200,772.5,693.25,262.916,735.311,827.699,1134.474,245.53799999999998,867.13
12546,2016-05-17T13:00:00+0200,772.613,693.252,262.945,736.013,827.9689999999999,1135.843,245.553,867.203
12547,2016-05-17T14:00:00+0200,772.73,693.255,262.991,737.163,827.9789999999999,1137.507,245.59900000000002,867.204
12548,2016-05-17T15:00:00+0200,772.8510000000001,693.258,263.002,738.7810000000001,828.039,1139.792,245.643,867.38
12549,2016-05-17T16:00:00+0200,772.971,693.2610000000001,263.056,740.1310000000001,828.068,1141.839,245.643,867.572
12550,2016-05-17T17:00:00+0200,773.072,693.263,263.058,740.7289999999999,828.068,1142.897,245.674,867.617
12551,2016-05-17T18:00:00+0200,773.174,693.2660000000001,263.112,740.946,828.933,1143.942,245.72,868.7139999999999
12552,2016-05-17T19:00:00+0200,773.258,693.862,263.12,740.946,830.2239999999999,1144.3310000000001,245.767,869.19
12553,2016-05-17T20:00:00+0200,773.325,694.295,263.168,740.946,831.2460000000001,1144.379,245.80900000000003,869.205
12554,2016-05-17T21:00:00+0200,773.3919999999999,694.3,263.198,740.946,832.1289999999999,1144.379,245.80900000000003,869.217
12555,2016-05-17T22:00:00+0200,773.46,694.304,263.224,740.946,833.084,1144.379,245.84400000000002,869.335
12556,2016-05-17T23:00:00+0200,773.5,694.307,263.275,740.946,834.819,1144.379,245.88400000000001,869.7
12557,2016-05-18T00:00:00+0200,773.507,694.309,263.281,740.946,836.357,1144.379,245.88400000000001,870.1239999999999
12558,2016-05-18T01:00:00+0200,773.565,694.312,263.335,740.946,836.7410000000001,1144.379,245.922,870.187
12559,2016-05-18T02:00:00+0200,773.6360000000001,694.314,263.337,740.946,837.0319999999999,1144.379,245.94400000000002,870.227
12560,2016-05-18T03:00:00+0200,773.701,694.317,263.392,740.946,837.2819999999999,1144.379,245.953,870.227
12561,2016-05-18T04:00:00+0200,773.7719999999999,694.32,263.41,740.946,837.534,1144.379,245.998,870.227
12562,2016-05-18T05:00:00+0200,773.8430000000001,694.323,263.449,740.946,837.762,1144.389,246.003,870.227
12563,2016-05-18T06:00:00+0200,773.9119999999999,694.325,263.485,740.946,838.2139999999999,1144.5339999999999,246.03,870.227
12564,2016-05-18T07:00:00+0200,773.9789999999999,694.328,263.505,741.4010000000001,838.3689999999999,1145.397,246.077,870.227
12565,2016-05-18T08:00:00+0200,774.051,694.331,263.558,742.7460000000001,838.3689999999999,1146.985,246.102,870.227
12566,2016-05-18T09:00:00+0200,774.1610000000001,694.3330000000001,263.561,744.44,838.3789999999999,1149.2089999999998,246.113,870.423
12567,2016-05-18T10:00:00+0200,774.2769999999999,694.336,263.616,746.706,838.3789999999999,1151.924,246.15900000000002,870.438
12568,2016-05-18T11:00:00+0200,774.3919999999999,694.3389999999999,263.618,749.155,838.398,1154.993,246.169,870.67
12569,2016-05-18T12:00:00+0200,774.508,694.342,263.672,751.8810000000001,838.398,1158.1,246.202,870.673
12570,2016-05-18T13:00:00+0200,774.612,694.3439999999999,263.699,753.966,838.408,1160.629,246.24900000000002,870.673
12571,2016-05-18T14:00:00+0200,774.7130000000001,694.346,263.728,755.811,838.43,1163.119,246.265,870.77
12572,2016-05-18T15:00:00+0200,774.818,694.3480000000001,263.775,757.166,838.4789999999999,1165.239,246.285,870.8939999999999
12573,2016-05-18T16:00:00+0200,774.92,694.3510000000001,263.784,758.355,838.578,1167.094,246.331,871.063
12574,2016-05-18T17:00:00+0200,775.0219999999999,694.3539999999999,263.83799999999997,759.5010000000001,838.5880000000001,1168.629,246.331,871.115
12575,2016-05-18T18:00:00+0200,775.102,694.357,263.841,760.201,838.5880000000001,1169.569,246.364,871.115
12576,2016-05-18T19:00:00+0200,775.1669999999999,694.3589999999999,263.895,760.206,838.653,1169.7939999999999,246.393,871.115
12577,2016-05-18T20:00:00+0200,775.232,694.362,263.907,760.206,838.9689999999999,1169.838,246.399,871.115
12578,2016-05-18T21:00:00+0200,775.298,694.365,263.952,760.206,840.1239999999999,1169.838,246.446,871.115
12579,2016-05-18T22:00:00+0200,775.362,694.367,264.006,760.206,840.8389999999999,1169.838,246.468,871.115
12580,2016-05-18T23:00:00+0200,775.4,694.37,264.008,760.206,841.2239999999999,1169.838,246.479,871.115
12581,2016-05-19T00:00:00+0200,775.408,694.373,264.063,760.206,841.5239999999999,1169.838,246.525,871.115
12582,2016-05-19T01:00:00+0200,775.416,694.375,264.07,760.206,841.823,1169.838,246.528,871.115
12583,2016-05-19T02:00:00+0200,775.435,694.378,264.119,760.206,842.0939999999999,1169.838,246.56,871.115
12584,2016-05-19T03:00:00+0200,775.498,694.38,264.15,760.206,842.3439999999999,1169.838,246.584,871.115
12585,2016-05-19T04:00:00+0200,775.566,694.383,264.176,760.206,842.5830000000001,1169.838,246.592,871.115
12586,2016-05-19T05:00:00+0200,775.6339999999999,694.3860000000001,264.225,760.206,842.8789999999999,1169.838,246.638,871.115
12587,2016-05-19T06:00:00+0200,775.702,694.3889999999999,264.232,760.206,843.204,1169.86,246.639,871.115
12588,2016-05-19T07:00:00+0200,775.7669999999999,694.3910000000001,264.286,760.206,843.6089999999999,1169.979,246.675,871.115
12589,2016-05-19T08:00:00+0200,775.8330000000001,694.716,264.288,760.206,844.329,1170.129,246.72299999999998,871.115
12590,2016-05-19T09:00:00+0200,775.9019999999999,695.493,264.343,760.355,845.18,1170.759,246.768,871.311
12591,2016-05-19T10:00:00+0200,775.9860000000001,695.498,264.361,760.951,845.209,1171.704,246.81099999999998,871.314
12592,2016-05-19T11:00:00+0200,776.087,695.503,264.39799999999997,761.565,845.299,1172.764,246.81400000000002,871.485
12593,2016-05-19T12:00:00+0200,776.189,695.508,264.438,762.28,845.299,1173.944,246.86,871.502
12594,2016-05-19T13:00:00+0200,776.294,695.5110000000001,264.455,763.5060000000001,845.299,1175.613,246.907,871.502
12595,2016-05-19T14:00:00+0200,776.3710000000001,695.5139999999999,264.509,763.6410000000001,845.488,1176.099,246.953,871.502
12596,2016-05-19T15:00:00+0200,776.461,695.5160000000001,264.51099999999997,765.025,845.488,1178.009,246.983,871.502
12597,2016-05-19T16:00:00+0200,776.573,695.5189999999999,264.566,765.926,845.5880000000001,1179.5430000000001,246.989,871.502
12598,2016-05-19T17:00:00+0200,776.666,695.5219999999999,264.578,766.1460000000001,845.738,1180.319,247.037,871.502
12599,2016-05-19T18:00:00+0200,776.773,695.5239999999999,264.627,766.291,846.174,1181.3339999999998,247.082,871.502
12600,2016-05-19T19:00:00+0200,776.8580000000001,695.5269999999999,264.67900000000003,766.306,846.6039999999999,1181.734,247.12900000000002,871.502
12601,2016-05-19T20:00:00+0200,776.923,695.53,264.684,766.306,847.2239999999999,1181.828,247.175,871.502
12602,2016-05-19T21:00:00+0200,776.988,695.5319999999999,264.743,766.306,848.2189999999999,1181.828,247.21900000000002,871.502
12603,2016-05-19T22:00:00+0200,777.055,695.828,264.754,766.306,849.414,1181.828,247.263,871.502
12604,2016-05-19T23:00:00+0200,777.0980000000001,696.572,264.79900000000004,766.306,851.1339999999999,1181.828,247.30700000000002,871.502
12605,2016-05-20T00:00:00+0200,777.1060000000001,696.577,264.84,766.306,851.709,1181.828,247.351,871.502
12606,2016-05-20T01:00:00+0200,777.16,696.582,264.855,766.306,852.2239999999999,1181.828,247.363,871.502
12607,2016-05-20T02:00:00+0200,777.23,696.587,264.908,766.306,852.813,1181.828,247.364,871.502
12608,2016-05-20T03:00:00+0200,777.294,696.592,264.911,766.306,853.334,1181.828,247.387,871.502
12609,2016-05-20T04:00:00+0200,777.3639999999999,696.597,264.964,766.306,853.6439999999999,1181.828,247.423,871.503
12610,2016-05-20T05:00:00+0200,777.435,696.6010000000001,264.982,766.306,853.8330000000001,1181.838,247.423,871.503
12611,2016-05-20T06:00:00+0200,777.503,696.607,265.019,766.315,853.918,1182.014,247.44799999999998,871.503
12612,2016-05-20T07:00:00+0200,777.57,696.61,265.062,766.565,854.078,1182.639,247.495,871.503
12613,2016-05-20T08:00:00+0200,777.6389999999999,696.612,265.074,767.79,854.0880000000001,1184.239,247.51,871.503
12614,2016-05-20T09:00:00+0200,777.7489999999999,696.615,265.126,769.73,854.0880000000001,1186.514,247.521,871.503
12615,2016-05-20T10:00:00+0200,777.8639999999999,696.618,265.129,772.15,854.0880000000001,1189.229,247.558,871.503
12616,2016-05-20T11:00:00+0200,777.977,696.62,265.181,774.5360000000001,854.0880000000001,1191.988,247.558,871.503
12617,2016-05-20T12:00:00+0200,778.092,696.623,265.199,777.2810000000001,854.1,1195.369,247.59900000000002,871.503
12618,2016-05-20T13:00:00+0200,778.202,696.6260000000001,265.237,779.46,854.199,1198.743,247.646,871.503
12619,2016-05-20T14:00:00+0200,778.307,696.6289999999999,265.28,781.8910000000001,854.2289999999999,1201.8039999999999,247.683,871.503
12620,2016-05-20T15:00:00+0200,778.418,696.6310000000001,265.29400000000004,784.581,854.2289999999999,1204.82,247.692,871.503
12621,2016-05-20T16:00:00+0200,778.5260000000001,697.346,265.347,785.63,854.549,1207.155,247.74,872.084
12622,2016-05-20T17:00:00+0200,778.628,697.688,265.349,786.706,854.6189999999999,1208.934,247.78599999999997,872.17
12623,2016-05-20T18:00:00+0200,778.716,697.691,265.402,787.235,854.738,1209.988,247.831,872.2539999999999
12624,2016-05-20T19:00:00+0200,778.784,697.694,265.452,787.2760000000001,855.238,1210.36,247.878,872.255
12625,2016-05-20T20:00:00+0200,778.8489999999999,697.697,265.462,787.2760000000001,855.959,1210.44,247.905,872.255
12626,2016-05-20T21:00:00+0200,778.915,697.985,265.508,787.2760000000001,857.5039999999999,1210.44,247.91,872.42
12627,2016-05-20T22:00:00+0200,778.982,698.69,265.546,787.2760000000001,859.3989999999999,1210.44,247.957,872.439
12628,2016-05-20T23:00:00+0200,779.0210000000001,698.694,265.563,787.2760000000001,860.804,1210.44,247.99599999999998,872.8969999999999
12629,2016-05-21T00:00:00+0200,779.028,698.697,265.616,787.2760000000001,861.5989999999999,1210.44,247.99599999999998,872.96
12630,2016-05-21T01:00:00+0200,779.045,698.699,265.618,787.2760000000001,863.2639999999999,1210.44,248.033,874.071
12631,2016-05-21T02:00:00+0200,779.1139999999999,698.702,265.671,787.2760000000001,864.779,1210.44,248.063,874.936
12632,2016-05-21T03:00:00+0200,779.178,698.705,265.69599999999997,787.2760000000001,865.3789999999999,1210.44,248.063,875.012
12633,2016-05-21T04:00:00+0200,779.2460000000001,698.707,265.726,787.2760000000001,865.924,1210.44,248.108,875.2389999999999
12634,2016-05-21T05:00:00+0200,779.315,698.71,265.776,787.2760000000001,866.2289999999999,1210.4489999999998,248.123,875.242
12635,2016-05-21T06:00:00+0200,779.383,698.7130000000001,265.781,787.2760000000001,866.328,1210.61,248.137,875.242
12636,2016-05-21T07:00:00+0200,779.448,698.715,265.847,787.605,866.704,1211.354,248.183,875.433
12637,2016-05-21T08:00:00+0200,779.5110000000001,698.7180000000001,265.883,788.071,867.439,1212.948,248.2,876.4630000000001
12638,2016-05-21T09:00:00+0200,779.561,698.721,265.9,789.245,867.4689999999999,1214.899,248.222,876.543
12639,2016-05-21T10:00:00+0200,779.6339999999999,698.7230000000001,265.95099999999996,790.5160000000001,867.6,1217.573,248.269,876.7260000000001
12640,2016-05-21T11:00:00+0200,779.75,698.7260000000001,265.99,791.37,867.748,1220.619,248.30900000000003,878.155
12641,2016-05-21T12:00:00+0200,779.8610000000001,698.7289999999999,266.003,792.7710000000001,867.998,1223.819,248.31,878.237
12642,2016-05-21T13:00:00+0200,779.909,698.7330000000001,266.052,795.591,867.998,1227.03,248.34900000000002,878.319
12643,2016-05-21T14:00:00+0200,779.957,698.737,266.08799999999997,797.855,867.998,1230.105,248.375,878.83
12644,2016-05-21T15:00:00+0200,780.013,699.61,266.10200000000003,798.546,868.3389999999999,1232.744,248.38400000000001,879.709
12645,2016-05-21T16:00:00+0200,780.062,699.763,266.151,799.716,868.408,1234.958,248.43099999999998,879.9169999999999
12646,2016-05-21T17:00:00+0200,780.1060000000001,699.7660000000001,266.203,800.7710000000001,868.549,1236.5430000000001,248.479,880.279
12647,2016-05-21T18:00:00+0200,780.138,699.7689999999999,266.205,801.296,869.248,1237.539,248.52599999999998,881.173
12648,2016-05-21T19:00:00+0200,780.158,699.7710000000001,266.254,801.5260000000001,869.248,1238.083,248.532,881.22
12649,2016-05-21T20:00:00+0200,780.197,699.7739999999999,266.293,801.5260000000001,869.5989999999999,1238.1580000000001,248.571,881.2739999999999
12650,2016-05-21T21:00:00+0200,780.26,699.7760000000001,266.305,801.5260000000001,870.1080000000001,1238.1580000000001,248.618,881.2760000000001
12651,2016-05-21T22:00:00+0200,780.324,699.779,266.353,801.5260000000001,870.784,1238.1580000000001,248.66400000000002,881.2760000000001
12652,2016-05-21T23:00:00+0200,780.3610000000001,699.7810000000001,266.377,801.5260000000001,871.2189999999999,1238.1580000000001,248.68200000000002,881.2760000000001
12653,2016-05-22T00:00:00+0200,780.3689999999999,699.784,266.404,801.5260000000001,871.578,1238.1580000000001,248.701,881.2760000000001
12654,2016-05-22T01:00:00+0200,780.3760000000001,699.7860000000001,266.452,801.5260000000001,871.935,1238.1580000000001,248.748,881.2760000000001
12655,2016-05-22T02:00:00+0200,780.39,699.789,266.457,801.5260000000001,872.1289999999999,1238.1580000000001,248.75799999999998,881.2760000000001
12656,2016-05-22T03:00:00+0200,780.3969999999999,699.7919999999999,266.503,801.5260000000001,872.3380000000001,1238.1580000000001,248.78799999999998,881.2760000000001
12657,2016-05-22T04:00:00+0200,780.4110000000001,699.794,266.548,801.5260000000001,872.554,1238.1580000000001,248.82299999999998,881.2760000000001
12658,2016-05-22T05:00:00+0200,780.45,699.797,266.55400000000003,801.5260000000001,872.7139999999999,1238.1680000000001,248.82299999999998,881.2760000000001
12659,2016-05-22T06:00:00+0200,780.5189999999999,699.8,266.60200000000003,801.551,872.8380000000001,1238.36,248.868,881.2760000000001
12660,2016-05-22T07:00:00+0200,780.584,699.802,266.63,802.155,872.8380000000001,1239.194,248.888,881.2760000000001
12661,2016-05-22T08:00:00+0200,780.6010000000001,699.805,266.652,803.525,872.8380000000001,1240.749,248.9,881.2760000000001
12662,2016-05-22T09:00:00+0200,780.6110000000001,699.807,266.70099999999996,805.331,872.8789999999999,1242.944,248.949,881.2760000000001
12663,2016-05-22T10:00:00+0200,780.6569999999999,699.81,266.71,807.69,872.8789999999999,1245.61,248.99400000000003,881.2760000000001
12664,2016-05-22T11:00:00+0200,780.716,699.813,266.751,810.2810000000001,872.8789999999999,1248.539,249.015,881.2760000000001
12665,2016-05-22T12:00:00+0200,780.763,699.819,266.79900000000004,812.9960000000001,872.8789999999999,1251.604,249.047,881.2760000000001
12666,2016-05-22T13:00:00+0200,780.812,700.887,266.801,814.545,872.8889999999999,1254.354,249.09400000000002,881.2760000000001
12667,2016-05-22T14:00:00+0200,780.8530000000001,700.8919999999999,266.849,816.7710000000001,872.8889999999999,1256.809,249.14,881.2760000000001
12668,2016-05-22T15:00:00+0200,780.904,700.8969999999999,266.885,818.36,872.898,1258.788,249.155,881.2760000000001
12669,2016-05-22T16:00:00+0200,780.952,700.9019999999999,266.899,819.916,872.898,1260.579,249.188,881.2760000000001
12670,2016-05-22T17:00:00+0200,780.9939999999999,700.9069999999999,266.947,821.025,872.898,1261.974,249.234,881.2760000000001
12671,2016-05-22T18:00:00+0200,781.0260000000001,700.909,266.966,821.405,873.288,1263.0439999999999,249.239,881.2760000000001
12672,2016-05-22T19:00:00+0200,781.043,700.9119999999999,266.997,821.585,873.424,1263.479,249.287,881.2760000000001
12673,2016-05-22T20:00:00+0200,781.05,700.914,267.045,821.585,873.9889999999999,1263.53,249.334,881.2769999999999
12674,2016-05-22T21:00:00+0200,781.11,700.9169999999999,267.047,821.585,874.7689999999999,1263.53,249.347,881.2769999999999
12675,2016-05-22T22:00:00+0200,781.173,700.92,267.095,821.585,875.5139999999999,1263.53,249.37400000000002,881.2769999999999
12676,2016-05-22T23:00:00+0200,781.21,700.922,267.138,821.585,876.0039999999999,1263.53,249.42,881.2769999999999
12677,2016-05-23T00:00:00+0200,781.2180000000001,700.925,267.14599999999996,821.585,876.1189999999999,1263.53,249.428,881.2769999999999
