,cet_cest_timestamp,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine
12452,2016-05-13T15:00:00+0200,231.17700000000002,28.039,94.03399999999999,0.4,3104.224,3140.06,25.673000000000002
12453,2016-05-13T16:00:00+0200,231.205,28.039,94.03399999999999,1.185,3104.224,3141.6259999999997,25.673000000000002
12454,2016-05-13T17:00:00+0200,231.233,28.039,94.03399999999999,1.35,3104.2740000000003,3142.316,25.673000000000002
12455,2016-05-13T18:00:00+0200,231.262,28.039,94.03399999999999,1.42,3104.454,3142.761,25.673000000000002
12456,2016-05-13T19:00:00+0200,231.29,28.039,94.03399999999999,1.42,3104.9390000000003,3142.8909999999996,25.673000000000002
12457,2016-05-13T20:00:00+0200,231.31799999999998,28.039,94.03399999999999,1.42,3105.6490000000003,3142.8909999999996,25.673000000000002
12458,2016-05-13T21:00:00+0200,231.34599999999998,28.039,94.03399999999999,1.42,3106.574,3142.8909999999996,25.673000000000002
12459,2016-05-13T22:00:00+0200,231.37400000000002,28.039,94.03399999999999,1.42,3107.5890000000004,3142.8909999999996,25.674
12460,2016-05-13T23:00:00+0200,231.40200000000002,28.039,94.03399999999999,1.42,3108.2690000000002,3142.8909999999996,25.674
12461,2016-05-14T00:00:00+0200,231.43,28.039,94.03399999999999,1.42,3109.009,3142.8909999999996,25.674
12462,2016-05-14T01:00:00+0200,231.459,28.039,94.03399999999999,1.42,3109.5490000000004,3142.8909999999996,25.674
12463,2016-05-14T02:00:00+0200,231.487,28.039,94.03399999999999,1.42,3109.9640000000004,3142.8909999999996,25.674
12464,2016-05-14T03:00:00+0200,231.515,28.039,94.03399999999999,1.42,3110.3540000000003,3142.8909999999996,25.674
12465,2016-05-14T04:00:00+0200,231.543,28.039,94.03399999999999,1.42,3110.6940000000004,3142.8909999999996,25.674
12466,2016-05-14T05:00:00+0200,231.571,28.039,94.03399999999999,1.42,3110.9840000000004,3142.8909999999996,25.674
12467,2016-05-14T06:00:00+0200,231.59900000000002,28.039,94.03399999999999,1.42,3111.2990000000004,3142.8909999999996,25.674
12468,2016-05-14T07:00:00+0200,231.628,28.039,94.03399999999999,1.42,3111.7090000000003,3142.9159999999997,25.674
12469,2016-05-14T08:00:00+0200,231.69799999999998,28.076999999999998,94.035,1.465,3111.864,3143.2059999999997,25.674
12470,2016-05-14T09:00:00+0200,231.77599999999998,28.092,94.037,1.975,3111.8740000000003,3144.156,25.674
12471,2016-05-14T10:00:00+0200,231.84099999999998,28.11,94.039,3.33,3111.8740000000003,3146.3140000000003,25.674
12472,2016-05-14T11:00:00+0200,231.91,28.111,94.04,5.0,3111.8740000000003,3149.2709999999997,25.674
12473,2016-05-14T12:00:00+0200,231.976,28.112,94.041,7.09,3111.8740000000003,3153.18,25.674
12474,2016-05-14T13:00:00+0200,232.003,28.112,94.042,7.56,3112.304,3154.261,25.674
12475,2016-05-14T14:00:00+0200,232.03099999999998,28.113000000000003,94.04299999999999,7.61,3112.8140000000003,3154.6659999999997,25.674
12476,2016-05-14T15:00:00+0200,232.05900000000003,28.114,94.044,8.065,3112.8140000000003,3155.7209999999995,25.674
12477,2016-05-14T16:00:00+0200,232.092,28.114,94.046,8.51,3112.8740000000003,3157.0159999999996,25.674
12478,2016-05-14T17:00:00+0200,232.12099999999998,28.115,94.04700000000001,8.93,3113.0640000000003,3158.7309999999998,25.675
12479,2016-05-14T18:00:00+0200,232.149,28.116,94.04799999999999,9.09,3113.1690000000003,3159.591,25.793000000000003
12480,2016-05-14T19:00:00+0200,232.178,28.116,94.04899999999999,9.09,3114.2990000000004,3159.671,25.854
12481,2016-05-14T20:00:00+0200,232.206,28.116999999999997,94.05,9.09,3114.7690000000002,3159.671,25.854
12482,2016-05-14T21:00:00+0200,232.235,28.118000000000002,94.051,9.09,3115.1490000000003,3159.671,25.854
12483,2016-05-14T22:00:00+0200,232.264,28.118000000000002,94.052,9.09,3115.384,3159.671,25.854
12484,2016-05-14T23:00:00+0200,232.293,28.119,94.053,9.09,3115.6540000000005,3159.671,25.854
12485,2016-05-15T00:00:00+0200,232.322,28.12,94.055,9.09,3115.864,3159.671,25.854
12486,2016-05-15T01:00:00+0200,232.351,28.121,94.056,9.09,3116.0640000000003,3159.671,25.854
12487,2016-05-15T02:00:00+0200,232.38099999999997,28.121,94.057,9.09,3116.3140000000003,3159.671,25.854
12488,2016-05-15T03:00:00+0200,232.41,28.122,94.05799999999999,9.09,3116.514,3159.671,25.855
12489,2016-05-15T04:00:00+0200,232.43900000000002,28.123,94.059,9.09,3116.6940000000004,3159.671,25.855
12490,2016-05-15T05:00:00+0200,232.46900000000002,28.123,94.06,9.09,3116.934,3159.671,25.855
12491,2016-05-15T06:00:00+0200,232.498,28.124000000000002,94.06200000000001,9.095,3117.074,3159.7059999999997,25.855
12492,2016-05-15T07:00:00+0200,232.528,28.125,94.06299999999999,9.48,3117.074,3160.1809999999996,25.855
12493,2016-05-15T08:00:00+0200,232.55700000000002,28.125,94.064,10.64,3117.074,3161.1409999999996,25.855
12494,2016-05-15T09:00:00+0200,232.58599999999998,28.125999999999998,94.065,12.02,3117.074,3163.051,25.855
12495,2016-05-15T10:00:00+0200,232.61900000000003,28.127,94.066,14.72,3117.074,3166.631,25.855
12496,2016-05-15T11:00:00+0200,232.667,28.127,94.06700000000001,16.94,3117.074,3169.99,25.855
12497,2016-05-15T12:00:00+0200,232.737,28.128,94.069,19.015,3117.074,3173.595,25.855
12498,2016-05-15T13:00:00+0200,232.822,28.129,94.07,21.12,3117.1540000000005,3178.9759999999997,25.855
12499,2016-05-15T14:00:00+0200,232.925,28.129,94.071,24.0,3117.1540000000005,3185.111,25.855
12500,2016-05-15T15:00:00+0200,232.988,28.13,94.072,25.99,3117.1540000000005,3190.265,25.855
12501,2016-05-15T16:00:00+0200,233.05200000000002,28.131,94.073,27.475,3117.1540000000005,3194.97,25.855
12502,2016-05-15T17:00:00+0200,233.08,28.131,94.074,28.635,3117.1540000000005,3198.9509999999996,25.855
12503,2016-05-15T18:00:00+0200,233.108,28.131999999999998,94.075,29.315,3117.1540000000005,3202.586,25.855
12504,2016-05-15T19:00:00+0200,233.14,28.133000000000003,94.07600000000001,29.37,3117.614,3203.3109999999997,25.875999999999998
12505,2016-05-15T20:00:00+0200,233.168,28.133000000000003,94.07799999999999,29.37,3118.969,3203.3109999999997,25.982
12506,2016-05-15T21:00:00+0200,233.196,28.134,94.079,29.37,3119.699,3203.3109999999997,26.031
12507,2016-05-15T22:00:00+0200,233.22400000000002,28.135,94.08,29.37,3120.469,3203.3109999999997,26.034000000000002
12508,2016-05-15T23:00:00+0200,233.252,28.135,94.081,29.37,3120.9190000000003,3203.3109999999997,26.035999999999998
12509,2016-05-16T00:00:00+0200,233.28099999999998,28.136,94.08200000000001,29.37,3121.164,3203.3109999999997,26.038
12510,2016-05-16T01:00:00+0200,233.31,28.136999999999997,94.083,29.37,3121.4240000000004,3203.3109999999997,26.041
12511,2016-05-16T02:00:00+0200,233.33900000000003,28.136999999999997,94.084,29.37,3121.6540000000005,3203.3109999999997,26.043000000000003
12512,2016-05-16T03:00:00+0200,233.368,28.138,94.086,29.37,3121.8540000000003,3203.3109999999997,26.045
12513,2016-05-16T04:00:00+0200,233.396,28.139,94.087,29.37,3122.0890000000004,3203.3109999999997,26.048000000000002
12514,2016-05-16T05:00:00+0200,233.425,28.139,94.088,29.37,3122.324,3203.3109999999997,26.05
12515,2016-05-16T06:00:00+0200,233.454,28.14,94.089,29.38,3122.384,3203.381,26.052
12516,2016-05-16T07:00:00+0200,233.482,28.141,94.09,29.485,3122.384,3203.6459999999997,26.055
12517,2016-05-16T08:00:00+0200,233.51,28.141,94.09100000000001,29.875,3122.384,3204.361,26.057
12518,2016-05-16T09:00:00+0200,233.53799999999998,28.142,94.09200000000001,30.51,3122.384,3205.3309999999997,26.059
12519,2016-05-16T10:00:00+0200,233.56599999999997,28.143,94.09299999999999,30.885,3122.384,3205.906,26.061999999999998
12520,2016-05-16T11:00:00+0200,233.59400000000002,28.143,94.095,32.03,3122.384,3207.586,26.064
12521,2016-05-16T12:00:00+0200,233.62099999999998,28.144000000000002,94.096,33.605,3122.384,3210.1059999999998,26.066999999999997
12522,2016-05-16T13:00:00+0200,233.66299999999998,28.145,94.09700000000001,35.885,3122.384,3214.3559999999998,26.069000000000003
12523,2016-05-16T14:00:00+0200,233.692,28.145,94.098,37.095,3122.389,3217.026,26.070999999999998
12524,2016-05-16T15:00:00+0200,233.722,28.146,94.09899999999999,37.835,3122.594,3219.7909999999997,26.074
12525,2016-05-16T16:00:00+0200,233.766,28.147,94.1,38.46,3122.7690000000002,3221.9709999999995,26.076
12526,2016-05-16T17:00:00+0200,233.794,28.147,94.101,38.51,3123.134,3222.571,26.079
12527,2016-05-16T18:00:00+0200,233.822,28.148000000000003,94.102,38.51,3123.7790000000005,3222.7709999999997,26.094
12528,2016-05-16T19:00:00+0200,233.857,28.149,94.103,38.51,3124.3540000000003,3222.961,26.096
12529,2016-05-16T20:00:00+0200,233.885,28.149,94.104,38.51,3125.1290000000004,3222.961,26.096999999999998
12530,2016-05-16T21:00:00+0200,233.912,28.15,94.105,38.51,3125.969,3222.961,26.098000000000003
12531,2016-05-16T22:00:00+0200,233.94,28.151,94.10600000000001,38.51,3126.759,3222.961,26.098000000000003
12532,2016-05-16T23:00:00+0200,233.99200000000002,28.151,94.10799999999999,38.51,3128.1690000000003,3222.961,26.098000000000003
12533,2016-05-17T00:00:00+0200,234.072,28.151999999999997,94.109,38.51,3128.784,3222.961,26.098000000000003
12534,2016-05-17T01:00:00+0200,234.153,28.153000000000002,94.11,38.51,3129.219,3222.961,26.098000000000003
12535,2016-05-17T02:00:00+0200,234.209,28.153000000000002,94.111,38.51,3129.4440000000004,3222.961,26.098000000000003
12536,2016-05-17T03:00:00+0200,234.237,28.154,94.11200000000001,38.51,3129.6440000000002,3222.961,26.099
12537,2016-05-17T04:00:00+0200,234.264,28.155,94.113,38.51,3129.8990000000003,3222.961,26.099
12538,2016-05-17T05:00:00+0200,234.292,28.155,94.11399999999999,38.51,3130.099,3222.961,26.099
12539,2016-05-17T06:00:00+0200,234.32299999999998,28.156,94.115,38.52,3130.1740000000004,3223.0559999999996,26.099
12540,2016-05-17T07:00:00+0200,234.35299999999998,28.156999999999996,94.116,38.85,3130.264,3223.656,26.099
12541,2016-05-17T08:00:00+0200,234.38,28.156999999999996,94.117,39.805,3130.264,3224.8109999999997,26.099
12542,2016-05-17T09:00:00+0200,234.407,28.158,94.118,41.125,3130.264,3226.651,26.099
12543,2016-05-17T10:00:00+0200,234.435,28.159000000000002,94.119,42.37,3130.264,3228.4809999999998,26.099
12544,2016-05-17T11:00:00+0200,234.46200000000002,28.159000000000002,94.12100000000001,43.913000000000004,3130.264,3230.847,26.099
12545,2016-05-17T12:00:00+0200,234.513,28.16,94.12200000000001,45.375,3130.284,3233.6409999999996,26.099
12546,2016-05-17T13:00:00+0200,234.59,28.160999999999998,94.12299999999999,46.685,3130.284,3236.26,26.099
12547,2016-05-17T14:00:00+0200,234.69400000000002,28.160999999999998,94.124,48.17,3130.284,3239.475,26.099
12548,2016-05-17T15:00:00+0200,234.782,28.162,94.125,49.97,3130.284,3243.6459999999997,26.099
12549,2016-05-17T16:00:00+0200,234.84400000000002,28.163,94.126,51.415,3130.3140000000003,3248.116,26.099
12550,2016-05-17T17:00:00+0200,234.872,28.163,94.12700000000001,52.035,3130.3140000000003,3250.2509999999997,26.099
12551,2016-05-17T18:00:00+0200,234.9,28.164,94.12799999999999,52.53,3130.324,3253.265,26.099
12552,2016-05-17T19:00:00+0200,234.92700000000002,28.165,94.12899999999999,52.55,3130.719,3254.2209999999995,26.22
12553,2016-05-17T20:00:00+0200,234.954,28.165,94.13,52.55,3131.3790000000004,3254.281,26.239
12554,2016-05-17T21:00:00+0200,234.981,28.166,94.131,52.55,3132.119,3254.281,26.255
12555,2016-05-17T22:00:00+0200,235.00900000000001,28.166999999999998,94.133,52.55,3132.789,3254.281,26.255
12556,2016-05-17T23:00:00+0200,235.037,28.166999999999998,94.134,52.55,3133.4640000000004,3254.281,26.255
12557,2016-05-18T00:00:00+0200,235.06599999999997,28.168000000000003,94.135,52.55,3134.0190000000002,3254.281,26.256
12558,2016-05-18T01:00:00+0200,235.09400000000002,28.169,94.13600000000001,52.55,3134.389,3254.281,26.256
12559,2016-05-18T02:00:00+0200,235.122,28.169,94.137,52.55,3134.5690000000004,3254.281,26.256
12560,2016-05-18T03:00:00+0200,235.149,28.17,94.13799999999999,52.55,3134.7940000000003,3254.281,26.256
12561,2016-05-18T04:00:00+0200,235.17700000000002,28.171,94.139,52.55,3135.009,3254.281,26.256
12562,2016-05-18T05:00:00+0200,235.205,28.171,94.14,52.55,3135.3990000000003,3254.281,26.256
12563,2016-05-18T06:00:00+0200,235.238,28.171999999999997,94.141,52.64,3135.954,3254.3559999999998,26.256
12564,2016-05-18T07:00:00+0200,235.315,28.173000000000002,94.14200000000001,53.11,3136.0440000000003,3254.611,26.256
12565,2016-05-18T08:00:00+0200,235.39700000000002,28.173000000000002,94.14399999999999,54.435,3136.0440000000003,3255.2709999999997,26.256
12566,2016-05-18T09:00:00+0200,235.46,28.174,94.145,56.825,3136.0440000000003,3257.466,26.256
12567,2016-05-18T10:00:00+0200,235.498,28.175,94.146,59.9,3136.0440000000003,3261.531,26.256
12568,2016-05-18T11:00:00+0200,235.61,28.175,94.147,61.79,3136.1440000000002,3267.1259999999997,26.256
12569,2016-05-18T12:00:00+0200,235.701,28.176,94.148,64.965,3136.1440000000002,3273.6409999999996,26.256
12570,2016-05-18T13:00:00+0200,235.78099999999998,28.177,94.149,67.22,3136.1440000000002,3278.5759999999996,26.256
12571,2016-05-18T14:00:00+0200,235.828,28.177,94.15,69.5,3136.1440000000002,3283.5609999999997,26.256
12572,2016-05-18T15:00:00+0200,235.888,28.178,94.15100000000001,71.435,3136.1440000000002,3288.261,26.256
12573,2016-05-18T16:00:00+0200,235.93400000000003,28.179000000000002,94.15299999999999,72.99,3136.1440000000002,3292.7059999999997,26.256
12574,2016-05-18T17:00:00+0200,235.97299999999998,28.179000000000002,94.154,73.975,3136.1440000000002,3296.76,26.256
12575,2016-05-18T18:00:00+0200,236.003,28.18,94.155,74.32,3136.1740000000004,3299.5809999999997,26.256
12576,2016-05-18T19:00:00+0200,236.033,28.180999999999997,94.156,74.32,3136.719,3299.941,26.256
12577,2016-05-18T20:00:00+0200,236.062,28.180999999999997,94.15700000000001,74.32,3137.4040000000005,3299.9709999999995,26.256999999999998
12578,2016-05-18T21:00:00+0200,236.09,28.182,94.15799999999999,74.32,3138.1440000000002,3299.9709999999995,26.256999999999998
12579,2016-05-18T22:00:00+0200,236.11900000000003,28.183000000000003,94.15899999999999,74.32,3138.8590000000004,3299.9709999999995,26.256999999999998
12580,2016-05-18T23:00:00+0200,236.148,28.183000000000003,94.16,74.32,3139.5190000000002,3299.9709999999995,26.256999999999998
12581,2016-05-19T00:00:00+0200,236.176,28.184,94.161,74.32,3139.9640000000004,3299.9709999999995,26.256999999999998
12582,2016-05-19T01:00:00+0200,236.205,28.185,94.163,74.32,3140.184,3299.9709999999995,26.256999999999998
12583,2016-05-19T02:00:00+0200,236.233,28.185,94.164,74.32,3140.4390000000003,3299.9709999999995,26.256999999999998
12584,2016-05-19T03:00:00+0200,236.26,28.186,94.165,74.32,3140.699,3299.9709999999995,26.256999999999998
12585,2016-05-19T04:00:00+0200,236.28799999999998,28.186999999999998,94.166,74.32,3140.909,3299.9709999999995,26.256999999999998
12586,2016-05-19T05:00:00+0200,236.315,28.186999999999998,94.167,74.32,3141.134,3299.9709999999995,26.256999999999998
12587,2016-05-19T06:00:00+0200,236.34599999999998,28.188000000000002,94.16799999999999,74.32,3141.954,3299.9709999999995,26.256999999999998
12588,2016-05-19T07:00:00+0200,236.375,28.189,94.169,74.32,3142.5040000000004,3300.08,26.256999999999998
12589,2016-05-19T08:00:00+0200,236.403,28.189,94.17,74.34,3142.614,3300.24,26.256999999999998
12590,2016-05-19T09:00:00+0200,236.43200000000002,28.19,94.171,74.76,3142.614,3301.116,26.256999999999998
12591,2016-05-19T10:00:00+0200,236.46,28.191,94.17200000000001,75.525,3142.664,3302.5409999999997,26.256999999999998
12592,2016-05-19T11:00:00+0200,236.524,28.191,94.17299999999999,76.105,3142.704,3303.9759999999997,26.256999999999998
12593,2016-05-19T12:00:00+0200,236.606,28.191999999999997,94.17399999999999,76.87,3142.7340000000004,3305.7459999999996,26.256999999999998
12594,2016-05-19T13:00:00+0200,236.68099999999998,28.191999999999997,94.175,78.355,3142.7340000000004,3308.506,26.256999999999998
12595,2016-05-19T14:00:00+0200,236.71,28.193,94.177,78.575,3142.784,3309.406,26.256999999999998
12596,2016-05-19T15:00:00+0200,236.739,28.194000000000003,94.178,80.36,3142.784,3312.816,26.256999999999998
12597,2016-05-19T16:00:00+0200,236.783,28.194000000000003,94.179,81.365,3143.2140000000004,3315.776,26.258000000000003
12598,2016-05-19T17:00:00+0200,236.81099999999998,28.195,94.18,81.76,3143.224,3317.3309999999997,26.258000000000003
12599,2016-05-19T18:00:00+0200,236.84,28.195999999999998,94.181,82.23,3143.244,3319.9359999999997,26.258000000000003
12600,2016-05-19T19:00:00+0200,236.86900000000003,28.195999999999998,94.182,82.24,3143.719,3320.6859999999997,26.313000000000002
12601,2016-05-19T20:00:00+0200,236.89700000000002,28.197,94.18299999999999,82.24,3144.534,3320.87,26.416999999999998
12602,2016-05-19T21:00:00+0200,236.926,28.198,94.184,82.24,3145.2940000000003,3320.87,26.451999999999998
12603,2016-05-19T22:00:00+0200,236.955,28.198,94.185,82.24,3146.094,3320.87,26.454
12604,2016-05-19T23:00:00+0200,236.984,28.199,94.186,82.24,3147.389,3320.87,26.455
12605,2016-05-20T00:00:00+0200,237.013,28.2,94.18799999999999,82.24,3147.804,3320.87,26.455
12606,2016-05-20T01:00:00+0200,237.042,28.2,94.189,82.24,3147.974,3320.87,26.455
12607,2016-05-20T02:00:00+0200,237.07,28.201,94.19,82.24,3148.2090000000003,3320.87,26.455
12608,2016-05-20T03:00:00+0200,237.09900000000002,28.201999999999998,94.191,82.24,3148.5290000000005,3320.87,26.455
12609,2016-05-20T04:00:00+0200,237.168,28.201999999999998,94.19200000000001,82.24,3148.8590000000004,3320.87,26.455
12610,2016-05-20T05:00:00+0200,237.24900000000002,28.203000000000003,94.193,82.24,3149.1090000000004,3320.87,26.455
12611,2016-05-20T06:00:00+0200,237.298,28.204,94.194,82.43,3149.1440000000002,3320.961,26.455
12612,2016-05-20T07:00:00+0200,237.33,28.204,94.195,82.835,3149.244,3321.156,26.455
12613,2016-05-20T08:00:00+0200,237.355,28.205,94.196,84.075,3149.244,3321.741,26.455
12614,2016-05-20T09:00:00+0200,237.373,28.206,94.197,86.34,3149.244,3323.8959999999997,26.456
12615,2016-05-20T10:00:00+0200,237.40099999999998,28.206,94.197,89.44,3149.244,3327.9759999999997,26.456
12616,2016-05-20T11:00:00+0200,237.49,28.206999999999997,94.198,91.73,3149.284,3332.941,26.525
12617,2016-05-20T12:00:00+0200,237.604,28.208000000000002,94.199,94.835,3149.284,3340.055,26.574
12618,2016-05-20T13:00:00+0200,237.753,28.208000000000002,94.20100000000001,97.23,3149.284,3347.26,26.574
12619,2016-05-20T14:00:00+0200,237.88299999999998,28.209,94.20200000000001,99.295,3149.284,3353.196,26.574
12620,2016-05-20T15:00:00+0200,238.019,28.21,94.20299999999999,101.19,3149.284,3359.5409999999997,26.574
12621,2016-05-20T16:00:00+0200,238.171,28.21,94.204,102.66,3149.284,3365.7209999999995,26.574
12622,2016-05-20T17:00:00+0200,238.295,28.211,94.205,103.475,3149.284,3370.5609999999997,26.574
12623,2016-05-20T18:00:00+0200,238.343,28.212,94.206,103.725,3149.284,3373.781,26.574
12624,2016-05-20T19:00:00+0200,238.37099999999998,28.213,94.20700000000001,103.73,3149.5490000000004,3374.8759999999997,26.574
12625,2016-05-20T20:00:00+0200,238.4,28.213,94.209,103.73,3150.5690000000004,3375.0209999999997,26.574
12626,2016-05-20T21:00:00+0200,238.428,28.214000000000002,94.21,103.73,3151.179,3375.0209999999997,26.574
12627,2016-05-20T22:00:00+0200,238.456,28.215,94.211,103.73,3151.7790000000005,3375.0209999999997,26.574
12628,2016-05-20T23:00:00+0200,238.484,28.215,94.212,103.73,3152.2290000000003,3375.0209999999997,26.574
12629,2016-05-21T00:00:00+0200,238.512,28.215999999999998,94.213,103.73,3152.5040000000004,3375.0209999999997,26.574
12630,2016-05-21T01:00:00+0200,238.54,28.217,94.214,103.73,3152.759,3375.0209999999997,26.574
12631,2016-05-21T02:00:00+0200,238.567,28.217,94.215,103.73,3153.009,3375.0209999999997,26.574
12632,2016-05-21T03:00:00+0200,238.59599999999998,28.218000000000004,94.21600000000001,103.73,3153.219,3375.0209999999997,26.574
12633,2016-05-21T04:00:00+0200,238.623,28.219,94.21700000000001,103.73,3153.4640000000004,3375.0209999999997,26.575
12634,2016-05-21T05:00:00+0200,238.65099999999998,28.219,94.219,103.73,3153.719,3375.0209999999997,26.575
12635,2016-05-21T06:00:00+0200,238.68099999999998,28.22,94.22,103.785,3153.744,3375.115,26.575
12636,2016-05-21T07:00:00+0200,238.71400000000003,28.221,94.221,104.205,3153.804,3375.407,26.575
12637,2016-05-21T08:00:00+0200,238.725,28.221,94.22200000000001,105.45,3153.804,3376.1259999999997,26.575
12638,2016-05-21T09:00:00+0200,238.734,28.221999999999998,94.223,107.585,3153.804,3378.116,26.575
12639,2016-05-21T10:00:00+0200,238.762,28.223000000000003,94.22399999999999,110.485,3153.804,3382.091,26.575
12640,2016-05-21T11:00:00+0200,238.832,28.223000000000003,94.225,113.44,3153.804,3387.5809999999997,26.575
12641,2016-05-21T12:00:00+0200,238.96900000000002,28.224,94.226,116.615,3153.804,3394.131,26.575
12642,2016-05-21T13:00:00+0200,239.12099999999998,28.224,94.227,119.695,3153.804,3401.095,26.575
12643,2016-05-21T14:00:00+0200,239.26,28.225,94.228,122.315,3153.804,3408.091,26.575
12644,2016-05-21T15:00:00+0200,239.416,28.226,94.23,124.245,3153.804,3414.3709999999996,26.575
12645,2016-05-21T16:00:00+0200,239.544,28.226999999999997,94.23100000000001,125.645,3153.804,3419.7909999999997,26.575
12646,2016-05-21T17:00:00+0200,239.632,28.226999999999997,94.23200000000001,126.385,3153.8140000000003,3423.7509999999997,26.575
12647,2016-05-21T18:00:00+0200,239.72,28.228,94.23299999999999,126.62,3154.264,3426.305,26.575
12648,2016-05-21T19:00:00+0200,239.80700000000002,28.229,94.234,126.62,3154.4240000000004,3427.696,26.575
12649,2016-05-21T20:00:00+0200,239.852,28.229,94.235,126.62,3154.7990000000004,3427.841,26.575
12650,2016-05-21T21:00:00+0200,239.886,28.23,94.236,126.62,3155.349,3427.841,26.575
12651,2016-05-21T22:00:00+0200,239.92,28.230999999999998,94.238,126.62,3155.9190000000003,3427.841,26.575
12652,2016-05-21T23:00:00+0200,239.954,28.230999999999998,94.23899999999999,126.62,3156.5190000000002,3427.841,26.575
12653,2016-05-22T00:00:00+0200,239.988,28.232,94.24,126.62,3157.159,3427.841,26.576
12654,2016-05-22T01:00:00+0200,240.023,28.233,94.241,126.62,3157.6040000000003,3427.841,26.576
12655,2016-05-22T02:00:00+0200,240.05700000000002,28.233,94.242,126.62,3157.8340000000003,3427.841,26.576
12656,2016-05-22T03:00:00+0200,240.09,28.234,94.243,126.62,3158.1040000000003,3427.841,26.576
12657,2016-05-22T04:00:00+0200,240.123,28.235,94.244,126.62,3158.389,3427.841,26.576
12658,2016-05-22T05:00:00+0200,240.157,28.235,94.245,126.62,3158.6690000000003,3427.841,26.576
12659,2016-05-22T06:00:00+0200,240.19,28.236,94.24700000000001,126.895,3158.7140000000004,3427.941,26.576
12660,2016-05-22T07:00:00+0200,240.21200000000002,28.237,94.24799999999999,127.68,3158.7140000000004,3428.16,26.576
12661,2016-05-22T08:00:00+0200,240.21900000000002,28.237,94.249,129.075,3158.7140000000004,3428.716,26.576
12662,2016-05-22T09:00:00+0200,240.226,28.238000000000003,94.25,131.515,3158.7140000000004,3430.801,26.576
12663,2016-05-22T10:00:00+0200,240.25900000000001,28.239,94.251,134.67,3158.7140000000004,3434.801,26.576
12664,2016-05-22T11:00:00+0200,240.292,28.239,94.25200000000001,138.16,3158.7140000000004,3439.941,26.576
12665,2016-05-22T12:00:00+0200,240.375,28.24,94.25299999999999,140.99,3158.7140000000004,3446.2309999999998,26.576
12666,2016-05-22T13:00:00+0200,240.442,28.241,94.25399999999999,143.515,3158.7290000000003,3452.1259999999997,26.576
12667,2016-05-22T14:00:00+0200,240.519,28.241,94.255,145.455,3158.824,3457.3459999999995,26.576
12668,2016-05-22T15:00:00+0200,240.541,28.241999999999997,94.257,147.215,3158.824,3461.421,26.576
12669,2016-05-22T16:00:00+0200,240.56099999999998,28.328000000000003,94.258,148.35,3158.844,3465.116,26.576
12670,2016-05-22T17:00:00+0200,240.56799999999998,28.340999999999998,94.259,148.97,3158.8540000000003,3468.095,26.576
12671,2016-05-22T18:00:00+0200,240.575,28.353,94.26,149.33,3158.864,3470.571,26.576
12672,2016-05-22T19:00:00+0200,240.59,28.353,94.26100000000001,149.33,3159.329,3471.5209999999997,26.576
12673,2016-05-22T20:00:00+0200,240.62,28.354,94.262,149.33,3160.119,3471.5609999999997,26.576
12674,2016-05-22T21:00:00+0200,240.653,28.354,94.26299999999999,149.33,3160.9590000000003,3471.5609999999997,26.576999999999998
12675,2016-05-22T22:00:00+0200,240.68599999999998,28.354,94.264,149.33,3161.7540000000004,3471.5609999999997,26.576999999999998
12676,2016-05-22T23:00:00+0200,240.71900000000002,28.354,94.265,149.33,3162.7290000000003,3471.5609999999997,26.576999999999998
12677,2016-05-23T00:00:00+0200,240.753,28.354,94.266,149.33,3163.2490000000003,3471.5609999999997,26.576999999999998
12678,2016-05-23T01:00:00+0200,240.78799999999998,28.355,94.26700000000001,149.33,3163.5240000000003,3471.5609999999997,26.576999999999998
12679,2016-05-23T02:00:00+0200,240.822,28.355,94.26899999999999,149.33,3163.7790000000005,3471.5609999999997,26.576999999999998
12680,2016-05-23T03:00:00+0200,240.856,28.355,94.27,149.33,3163.994,3471.5609999999997,26.576999999999998
12681,2016-05-23T04:00:00+0200,240.89,28.355,94.271,149.33,3164.164,3471.5609999999997,26.576999999999998
12682,2016-05-23T05:00:00+0200,240.924,28.355999999999998,94.272,149.33,3164.414,3471.5609999999997,26.576999999999998
12683,2016-05-23T06:00:00+0200,240.954,28.355999999999998,94.273,149.33,3164.691,3471.5609999999997,26.576999999999998
12684,2016-05-23T07:00:00+0200,240.985,28.355999999999998,94.274,149.33,3165.054,3471.6659999999997,26.576999999999998
12685,2016-05-23T08:00:00+0200,241.013,28.355999999999998,94.275,149.33,3165.869,3471.8109999999997,26.576999999999998
12686,2016-05-23T09:00:00+0200,241.03900000000002,28.413,94.27600000000001,149.33,3166.2490000000003,3472.171,26.576999999999998
12687,2016-05-23T10:00:00+0200,241.067,28.427,94.277,149.56,3166.579,3473.3959999999997,26.576999999999998
12688,2016-05-23T11:00:00+0200,241.09599999999998,28.436999999999998,94.27799999999999,150.41,3166.824,3475.5009999999997,26.576999999999998
12689,2016-05-23T12:00:00+0200,241.12599999999998,28.436999999999998,94.279,150.875,3166.824,3476.966,26.605
12690,2016-05-23T13:00:00+0200,241.153,28.436999999999998,94.28,151.27,3166.824,3478.366,26.706999999999997
12691,2016-05-23T14:00:00+0200,241.18,28.438000000000002,94.281,151.69,3167.4790000000003,3479.9759999999997,26.753
