,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
12534,2016-05-17T01:00:00+0200,66.94800000000001,593.183,92.615,3271.67,3033.8309999999997,2202.741,4643.014,80.296,69.795
12535,2016-05-17T02:00:00+0200,66.94800000000001,593.183,92.62899999999999,3271.67,3034.005,2202.751,4643.014,80.327,69.795
12536,2016-05-17T03:00:00+0200,66.94800000000001,593.183,92.645,3271.67,3034.157,2202.751,4643.014,80.327,69.795
12537,2016-05-17T04:00:00+0200,66.94800000000001,593.183,92.669,3271.67,3034.312,2202.761,4643.014,80.334,69.795
12538,2016-05-17T05:00:00+0200,66.94800000000001,593.183,92.68299999999999,3271.67,3034.47,2202.761,4643.014,80.35600000000001,69.795
12539,2016-05-17T06:00:00+0200,66.94800000000001,593.183,92.705,3271.792,3034.5009999999997,2202.771,4643.263,80.35600000000001,69.795
12540,2016-05-17T07:00:00+0200,66.94800000000001,593.183,92.72399999999999,3272.575,3034.5009999999997,2202.781,4644.218,80.38600000000001,69.795
12541,2016-05-17T08:00:00+0200,66.94800000000001,593.183,92.738,3274.14,3034.5009999999997,2202.781,4645.943,80.38600000000001,69.795
12542,2016-05-17T09:00:00+0200,66.94800000000001,593.183,92.764,3276.495,3034.5009999999997,2202.791,4648.473,80.398,69.795
12543,2016-05-17T10:00:00+0200,66.94800000000001,593.183,92.779,3278.78,3034.5009999999997,2202.791,4650.944,80.415,69.795
12544,2016-05-17T11:00:00+0200,66.94800000000001,593.183,92.796,3282.216,3034.5009999999997,2202.801,4654.513,80.415,69.795
12545,2016-05-17T12:00:00+0200,66.94800000000001,593.183,92.82,3285.6009999999997,3034.5009999999997,2202.811,4658.088,80.446,69.795
12546,2016-05-17T13:00:00+0200,66.94800000000001,593.183,92.834,3289.115,3034.5009999999997,2202.811,4661.758,80.446,69.795
12547,2016-05-17T14:00:00+0200,66.94800000000001,593.183,92.855,3293.2470000000003,3034.5009999999997,2202.821,4666.083,80.465,69.795
12548,2016-05-17T15:00:00+0200,66.94800000000001,593.183,92.876,3298.005,3034.5009999999997,2202.821,4670.998,80.476,69.795
12549,2016-05-17T16:00:00+0200,66.94800000000001,593.184,92.891,3302.973,3034.5009999999997,2202.831,4676.154,80.476,69.795
12550,2016-05-17T17:00:00+0200,66.94800000000001,593.184,92.917,3305.2870000000003,3034.5009999999997,2202.841,4678.653,80.507,69.795
12551,2016-05-17T18:00:00+0200,66.94800000000001,593.184,92.932,3308.691,3034.5009999999997,2202.841,4682.2029999999995,80.507,69.795
